tmp1/problem.vrptw;1;72529;0
tmp1/problem.vrptw;1;70997;0
tmp1/problem.vrptw;1;70704;0
tmp1/problem.vrptw;1;70672;0
tmp1/problem.vrptw;1;70466;0
